,data,domain,cat
6257,sketch/dog/n02103406_3299-8.png,sketch,dog
3913,cartoon/house/pic_268.jpg,cartoon,house
2797,cartoon/elephant/pic_385.jpg,cartoon,elephant
7001,sketch/elephant/n02503517_11873-3.png,sketch,elephant
3917,cartoon/house/pic_273.jpg,cartoon,house
9559,sketch/horse/n02374451_4795-5.png,sketch,horse
1103,art_painting/horse/pic_001.jpg,art_painting,horse
1265,art_painting/horse/pic_188.jpg,art_painting,horse
4769,photo/elephant/n02503517_8265.jpg,photo,elephant
9136,sketch/horse/n02374451_12225-2.png,sketch,horse
788,art_painting/giraffe/pic_157.jpg,art_painting,giraffe
9611,sketch/horse/n02374451_597-5.png,sketch,horse
1288,art_painting/horse/pic_215.jpg,art_painting,horse
2269,cartoon/dog/pic_244.jpg,cartoon,dog
8598,sketch/guitar/n02676566_8618-3.png,sketch,guitar
3426,cartoon/horse/pic_054.jpg,cartoon,horse
6565,sketch/dog/n02106662_18405-3.png,sketch,dog
7627,sketch/giraffe/7415.png,sketch,giraffe
1011,art_painting/guitar/pic_105.jpg,art_painting,guitar
5745,photo/person/253_0098.jpg,photo,person
3671,cartoon/horse/pic_334.jpg,cartoon,horse
8959,sketch/horse/8504.png,sketch,horse
8266,sketch/giraffe/n02439033_9257-2.png,sketch,giraffe
9937,sketch/person/12185.png,sketch,person
1179,art_painting/horse/pic_092.jpg,art_painting,horse
8556,sketch/guitar/n02676566_7385-1.png,sketch,guitar
3119,cartoon/giraffe/pic_243.jpg,cartoon,giraffe
9603,sketch/horse/n02374451_557-2.png,sketch,horse
9752,sketch/house/8840.png,sketch,house
481,art_painting/elephant/pic_162.jpg,art_painting,elephant
6709,sketch/dog/n02106662_928-4.png,sketch,dog
9918,sketch/person/12172.png,sketch,person
4638,photo/elephant/064_0067.jpg,photo,elephant
6003,photo/person/253_0371.jpg,photo,person
8328,sketch/guitar/7601.png,sketch,guitar
6256,sketch/dog/n02103406_3299-7.png,sketch,dog
7550,sketch/elephant/n02503517_9270-2.png,sketch,elephant
1183,art_painting/horse/pic_097.jpg,art_painting,horse
9856,sketch/person/12107.png,sketch,person
70,art_painting/dog/pic_078.jpg,art_painting,dog
4421,photo/dog/056_0034.jpg,photo,dog
7601,sketch/giraffe/7388.png,sketch,giraffe
3793,cartoon/house/pic_123.jpg,cartoon,house
54,art_painting/dog/pic_058.jpg,art_painting,dog
8186,sketch/giraffe/n02439033_3944-2.png,sketch,giraffe
9969,sketch/person/12218.png,sketch,person
1900,art_painting/person/pic_359.jpg,art_painting,person
7545,sketch/elephant/n02503517_9241-3.png,sketch,elephant
4213,cartoon/person/pic_247.jpg,cartoon,person
397,art_painting/elephant/pic_020.jpg,art_painting,elephant
4973,photo/guitar/063_0009.jpg,photo,guitar
4053,cartoon/person/pic_072.jpg,cartoon,person
9547,sketch/horse/n02374451_468-10.png,sketch,horse
4746,photo/elephant/n02503517_5892.jpg,photo,elephant
4660,photo/elephant/064_0081.jpg,photo,elephant
9652,sketch/horse/n02374451_8269-1.png,sketch,horse
2935,cartoon/giraffe/pic_047.jpg,cartoon,giraffe
4705,photo/elephant/n02503517_10193.jpg,photo,elephant
2609,cartoon/elephant/pic_167.jpg,cartoon,elephant
7129,sketch/elephant/n02503517_3037-3.png,sketch,elephant
9272,sketch/horse/n02374451_14425-4.png,sketch,horse
4610,photo/elephant/064_0035.jpg,photo,elephant
1236,art_painting/horse/pic_150.jpg,art_painting,horse
8133,sketch/giraffe/n02439033_15555-5.png,sketch,giraffe
3674,cartoon/horse/pic_337.jpg,cartoon,horse
7151,sketch/elephant/n02503517_311-4.png,sketch,elephant
6466,sketch/dog/n02103406_7521-4.png,sketch,dog
7502,sketch/elephant/n02503517_8757-5.png,sketch,elephant
1959,art_painting/person/pic_450.jpg,art_painting,person
511,art_painting/elephant/pic_130.jpg,art_painting,elephant
4434,photo/dog/056_0049.jpg,photo,dog
941,art_painting/guitar/pic_024.jpg,art_painting,guitar
2166,cartoon/dog/pic_114.jpg,cartoon,dog
9615,sketch/horse/n02374451_6192-2.png,sketch,horse
3653,cartoon/horse/pic_312.jpg,cartoon,horse
9831,sketch/person/12081.png,sketch,person
8357,sketch/guitar/7631.png,sketch,guitar
3325,cartoon/guitar/pic_097.jpg,cartoon,guitar
7985,sketch/giraffe/n02439033_14580-3.png,sketch,giraffe
1620,art_painting/person/pic_024.jpg,art_painting,person
9126,sketch/horse/n02374451_12174-4.png,sketch,horse
9326,sketch/horse/n02374451_16194-6.png,sketch,horse
2314,cartoon/dog/pic_302.jpg,cartoon,dog
8263,sketch/giraffe/n02439033_8875-6.png,sketch,giraffe
3737,cartoon/house/pic_048.jpg,cartoon,house
4703,photo/elephant/n02503517_10036.jpg,photo,elephant
1438,art_painting/house/pic_142.jpg,art_painting,house
9720,sketch/horse/n02374451_9225-4.png,sketch,horse
5095,photo/guitar/n02676566_6914.jpg,photo,guitar
2439,cartoon/elephant/pic_003.jpg,cartoon,elephant
4511,photo/dog/n02103406_3750.jpg,photo,dog
5072,photo/guitar/063_0119.jpg,photo,guitar
7886,sketch/giraffe/n02439033_12939-7.png,sketch,giraffe
8954,sketch/horse/8498.png,sketch,horse
6184,sketch/dog/n02103406_13049-6.png,sketch,dog
5769,photo/person/253_0123.jpg,photo,person
705,art_painting/giraffe/pic_079.jpg,art_painting,giraffe
8561,sketch/guitar/n02676566_7385-6.png,sketch,guitar
7930,sketch/giraffe/n02439033_14040-4.png,sketch,giraffe
9836,sketch/person/12086.png,sketch,person
8846,sketch/guitar/n03272010_446-4.png,sketch,guitar
115,art_painting/dog/pic_108.jpg,art_painting,dog
3813,cartoon/house/pic_140.jpg,cartoon,house
1936,art_painting/person/pic_414.jpg,art_painting,person
9578,sketch/horse/n02374451_4963-3.png,sketch,horse
6599,sketch/dog/n02106662_18953-3.png,sketch,dog
2571,cartoon/elephant/pic_122.jpg,cartoon,elephant
2658,cartoon/elephant/pic_220.jpg,cartoon,elephant
8392,sketch/guitar/7668.png,sketch,guitar
4478,photo/dog/056_0039.jpg,photo,dog
9825,sketch/house/8875.png,sketch,house
6514,sketch/dog/n02103406_865-4.png,sketch,dog
8580,sketch/guitar/n02676566_7927-5.png,sketch,guitar
9295,sketch/horse/n02374451_14846-4.png,sketch,horse
3387,cartoon/horse/pic_013.jpg,cartoon,horse
2476,cartoon/elephant/pic_045.jpg,cartoon,elephant
9479,sketch/horse/n02374451_276-10.png,sketch,horse
4908,photo/giraffe/n02439033_13384.jpg,photo,giraffe
1091,art_painting/guitar/pic_188.jpg,art_painting,guitar
1568,art_painting/house/pic_304.jpg,art_painting,house
2695,cartoon/elephant/pic_261.jpg,cartoon,elephant
3965,cartoon/house/pic_334.jpg,cartoon,house
6530,sketch/dog/n02103406_995-3.png,sketch,dog
1424,art_painting/house/pic_124.jpg,art_painting,house
6716,sketch/dog/n02109525_10297-3.png,sketch,dog
698,art_painting/giraffe/pic_071.jpg,art_painting,giraffe
5922,photo/person/253_0285.jpg,photo,person
4917,photo/giraffe/n02439033_14497.jpg,photo,giraffe
6626,sketch/dog/n02106662_2377-5.png,sketch,dog
2678,cartoon/elephant/pic_243.jpg,cartoon,elephant
8235,sketch/giraffe/n02439033_866-1.png,sketch,giraffe
5392,photo/house/pic_046.jpg,photo,house
6501,sketch/dog/n02103406_8362-8.png,sketch,dog
9035,sketch/horse/n02374451_12128-1.png,sketch,horse
8169,sketch/giraffe/n02439033_2500-3.png,sketch,giraffe
2890,cartoon/elephant/pic_501.jpg,cartoon,elephant
6047,photo/person/253_0421.jpg,photo,person
3515,cartoon/horse/pic_143.jpg,cartoon,horse
6831,sketch/dog/n02109525_5013-3.png,sketch,dog
6360,sketch/dog/n02103406_5035-4.png,sketch,dog
4360,cartoon/person/pic_425.jpg,cartoon,person
6129,sketch/dog/5349.png,sketch,dog
6226,sketch/dog/n02103406_3056-4.png,sketch,dog
3601,cartoon/horse/pic_252.jpg,cartoon,horse
3140,cartoon/giraffe/pic_269.jpg,cartoon,giraffe
7452,sketch/elephant/n02503517_792-1.png,sketch,elephant
6752,sketch/dog/n02109525_1893-5.png,sketch,dog
2829,cartoon/elephant/pic_423.jpg,cartoon,elephant
5090,photo/guitar/n02676566_6402.jpg,photo,guitar
5818,photo/person/253_0175.jpg,photo,person
8921,sketch/guitar/n03467517_6423-3.png,sketch,guitar
9951,sketch/person/12199.png,sketch,person
1785,art_painting/person/pic_214.jpg,art_painting,person
4846,photo/giraffe/084_0068.jpg,photo,giraffe
4146,cartoon/person/pic_163.jpg,cartoon,person
2351,cartoon/dog/pic_345.jpg,cartoon,dog
8807,sketch/guitar/n03272010_7635-1.png,sketch,guitar
4112,cartoon/person/pic_121.jpg,cartoon,person
7075,sketch/elephant/n02503517_1984-2.png,sketch,elephant
2425,cartoon/dog/pic_438.jpg,cartoon,dog
8570,sketch/guitar/n02676566_7830-5.png,sketch,guitar
6227,sketch/dog/n02103406_3056-5.png,sketch,dog
8193,sketch/giraffe/n02439033_4601-1.png,sketch,giraffe
7217,sketch/elephant/n02503517_4687-3.png,sketch,elephant
2017,art_painting/person/pic_536.jpg,art_painting,person
8805,sketch/guitar/n03272010_7390-4.png,sketch,guitar
6125,sketch/dog/5345.png,sketch,dog
9634,sketch/horse/n02374451_777-3.png,sketch,horse
3067,cartoon/giraffe/pic_182.jpg,cartoon,giraffe
8096,sketch/giraffe/n02439033_14872-4.png,sketch,giraffe
7214,sketch/elephant/n02503517_4605-5.png,sketch,elephant
6058,photo/person/253_0432.jpg,photo,person
7345,sketch/elephant/n02503517_2993-2.png,sketch,elephant
5285,photo/horse/n02374451_1189.jpg,photo,horse
9496,sketch/horse/n02374451_2825-9.png,sketch,horse
2422,cartoon/dog/pic_434.jpg,cartoon,dog
6578,sketch/dog/n02103406_4849-8.png,sketch,dog
7328,sketch/elephant/n02503517_6611-4.png,sketch,elephant
8899,sketch/guitar/n03467517_22871-1.png,sketch,guitar
4216,cartoon/person/pic_251.jpg,cartoon,person
7890,sketch/giraffe/n02439033_12987-4.png,sketch,giraffe
3827,cartoon/house/pic_162.jpg,cartoon,house
1608,art_painting/person/pic_010.jpg,art_painting,person
256,art_painting/dog/pic_276.jpg,art_painting,dog
5653,photo/person/253_0025.jpg,photo,person
2718,cartoon/elephant/pic_290.jpg,cartoon,elephant
4880,photo/giraffe/n02439033_10811.jpg,photo,giraffe
9375,sketch/horse/n02374451_18192-2.png,sketch,horse
496,art_painting/elephant/pic_114.jpg,art_painting,elephant
275,art_painting/dog/pic_297.jpg,art_painting,dog
547,art_painting/elephant/pic_168.jpg,art_painting,elephant
8051,sketch/giraffe/n02439033_14962-6.png,sketch,giraffe
2129,cartoon/dog/pic_094.jpg,cartoon,dog
1255,art_painting/horse/pic_173.jpg,art_painting,horse
884,art_painting/giraffe/pic_272.jpg,art_painting,giraffe
4717,photo/elephant/n02503517_1415.jpg,photo,elephant
2215,cartoon/dog/pic_179.jpg,cartoon,dog
2847,cartoon/elephant/pic_447.jpg,cartoon,elephant
1207,art_painting/horse/pic_114.jpg,art_painting,horse
5871,photo/person/253_0231.jpg,photo,person
6818,sketch/dog/n02109525_9037-7.png,sketch,dog
7889,sketch/giraffe/n02439033_12987-3.png,sketch,giraffe
7971,sketch/giraffe/n02439033_14497-4.png,sketch,giraffe
4691,photo/elephant/064_0118.jpg,photo,elephant
7248,sketch/elephant/n02503517_5420-2.png,sketch,elephant
6943,sketch/elephant/n02503517_10193-3.png,sketch,elephant
2538,cartoon/elephant/pic_145.jpg,cartoon,elephant
4427,photo/dog/056_0041.jpg,photo,dog
6560,sketch/dog/n02106662_18402-2.png,sketch,dog
5599,photo/house/pic_259.jpg,photo,house
5633,photo/person/253_0004.jpg,photo,person
7128,sketch/elephant/n02503517_3037-2.png,sketch,elephant
5112,photo/guitar/n02676566_9577.jpg,photo,guitar
2427,cartoon/dog/pic_440.jpg,cartoon,dog
498,art_painting/elephant/pic_116.jpg,art_painting,elephant
9803,sketch/house/8852.png,sketch,house
6562,sketch/dog/n02106662_18402-4.png,sketch,dog
9104,sketch/horse/n02374451_1189-5.png,sketch,horse
7629,sketch/giraffe/7417.png,sketch,giraffe
5352,photo/house/pic_003.jpg,photo,house
2000,art_painting/person/pic_513.jpg,art_painting,person
152,art_painting/dog/pic_156.jpg,art_painting,dog
3334,cartoon/guitar/pic_107.jpg,cartoon,guitar
8887,sketch/guitar/n03467517_22246-4.png,sketch,guitar
1486,art_painting/house/pic_201.jpg,art_painting,house
1218,art_painting/horse/pic_127.jpg,art_painting,horse
7119,sketch/elephant/n02503517_2993-10.png,sketch,elephant
3467,cartoon/horse/pic_101.jpg,cartoon,horse
4762,photo/elephant/n02503517_753.jpg,photo,elephant
6282,sketch/dog/n02103406_343-7.png,sketch,dog
4447,photo/dog/056_0064.jpg,photo,dog
1823,art_painting/person/pic_262.jpg,art_painting,person
2240,cartoon/dog/pic_209.jpg,cartoon,dog
5679,photo/person/253_0052.jpg,photo,person
7808,sketch/giraffe/n02439033_11599-6.png,sketch,giraffe
6347,sketch/dog/n02103406_4849-4.png,sketch,dog
8072,sketch/giraffe/n02439033_15384-3.png,sketch,giraffe
5297,photo/horse/n02374451_13718.jpg,photo,horse
2530,cartoon/elephant/pic_101.jpg,cartoon,elephant
3739,cartoon/house/pic_050.jpg,cartoon,house
3527,cartoon/horse/pic_160.jpg,cartoon,horse
783,art_painting/giraffe/pic_151.jpg,art_painting,giraffe
6427,sketch/dog/n02103406_6688-5.png,sketch,dog
3568,cartoon/horse/pic_214.jpg,cartoon,horse
3229,cartoon/giraffe/pic_375.jpg,cartoon,giraffe
8464,sketch/guitar/n02676566_4058-2.png,sketch,guitar
1139,art_painting/horse/pic_046.jpg,art_painting,horse
3058,cartoon/giraffe/pic_172.jpg,cartoon,giraffe
8698,sketch/guitar/n03272010_392-2.png,sketch,guitar
5891,photo/person/253_0253.jpg,photo,person
2973,cartoon/giraffe/pic_090.jpg,cartoon,giraffe
4879,photo/giraffe/n02439033_10803.jpg,photo,giraffe
3144,cartoon/giraffe/pic_273.jpg,cartoon,giraffe
6474,sketch/dog/n02103406_7708-4.png,sketch,dog
1397,art_painting/house/pic_108.jpg,art_painting,house
4272,cartoon/person/pic_321.jpg,cartoon,person
5389,photo/house/pic_043.jpg,photo,house
4283,cartoon/person/pic_333.jpg,cartoon,person
7126,sketch/elephant/n02503517_2993-9.png,sketch,elephant
1225,art_painting/horse/pic_136.jpg,art_painting,horse
4367,cartoon/person/pic_433.jpg,cartoon,person
171,art_painting/dog/pic_181.jpg,art_painting,dog
6025,photo/person/253_0397.jpg,photo,person
3373,cartoon/guitar/pic_151.jpg,cartoon,guitar
7264,sketch/elephant/n02503517_5892-1.png,sketch,elephant
167,art_painting/dog/pic_176.jpg,art_painting,dog
216,art_painting/dog/pic_232.jpg,art_painting,dog
8215,sketch/giraffe/n02439033_628-1.png,sketch,giraffe
1129,art_painting/horse/pic_035.jpg,art_painting,horse
8172,sketch/giraffe/n02439033_2500-6.png,sketch,giraffe
9959,sketch/person/12208.png,sketch,person
2993,cartoon/giraffe/pic_107.jpg,cartoon,giraffe
6876,sketch/elephant/5964.png,sketch,elephant
7105,sketch/elephant/n02503517_2804-3.png,sketch,elephant
2147,cartoon/dog/pic_108.jpg,cartoon,dog
3689,cartoon/horse/pic_354.jpg,cartoon,horse
6906,sketch/elephant/5995.png,sketch,elephant
3619,cartoon/horse/pic_271.jpg,cartoon,horse
439,art_painting/elephant/pic_066.jpg,art_painting,elephant
6350,sketch/dog/n02103406_4849-7.png,sketch,dog
3434,cartoon/horse/pic_064.jpg,cartoon,horse
8521,sketch/guitar/n02676566_6560-3.png,sketch,guitar
304,art_painting/dog/pic_329.jpg,art_painting,dog
1783,art_painting/person/pic_211.jpg,art_painting,person
8564,sketch/guitar/n02676566_7770-3.png,sketch,guitar
6842,sketch/elephant/5928.png,sketch,elephant
5282,photo/horse/n02374451_11479.jpg,photo,horse
6676,sketch/dog/n02106662_5001-2.png,sketch,dog
7795,sketch/giraffe/n02439033_11487-6.png,sketch,giraffe
2151,cartoon/dog/pic_205.jpg,cartoon,dog
4626,photo/elephant/064_0054.jpg,photo,elephant
2466,cartoon/elephant/pic_034.jpg,cartoon,elephant
834,art_painting/giraffe/pic_214.jpg,art_painting,giraffe
1578,art_painting/house/pic_316.jpg,art_painting,house
4848,photo/giraffe/084_0070.jpg,photo,giraffe
4693,photo/elephant/064_0121.jpg,photo,elephant
6781,sketch/dog/n02109525_5583-7.png,sketch,dog
7262,sketch/elephant/n02503517_564-4.png,sketch,elephant
1538,art_painting/house/pic_267.jpg,art_painting,house
1030,art_painting/guitar/pic_117.jpg,art_painting,guitar
1285,art_painting/horse/pic_212.jpg,art_painting,horse
3894,cartoon/house/pic_243.jpg,cartoon,house
5335,photo/horse/n02374451_597.jpg,photo,horse
3142,cartoon/giraffe/pic_271.jpg,cartoon,giraffe
9236,sketch/horse/n02374451_1340-3.png,sketch,horse
3204,cartoon/giraffe/pic_345.jpg,cartoon,giraffe
1054,art_painting/guitar/pic_143.jpg,art_painting,guitar
7498,sketch/elephant/n02503517_8757-1.png,sketch,elephant
8467,sketch/guitar/n02676566_4058-5.png,sketch,guitar
1357,art_painting/house/pic_059.jpg,art_painting,house
1243,art_painting/horse/pic_158.jpg,art_painting,horse
4900,photo/giraffe/n02439033_12413.jpg,photo,giraffe
9625,sketch/horse/n02374451_6207-6.png,sketch,horse
5190,photo/horse/105_0088.jpg,photo,horse
8701,sketch/guitar/n03272010_392-5.png,sketch,guitar
6827,sketch/dog/n02106662_928-7.png,sketch,dog
3756,cartoon/house/pic_074.jpg,cartoon,house
1779,art_painting/person/pic_206.jpg,art_painting,person
9754,sketch/house/8801.png,sketch,house
7226,sketch/elephant/n02503517_5267-1.png,sketch,elephant
9067,sketch/horse/n02374451_10761-1.png,sketch,horse
4041,cartoon/person/pic_058.jpg,cartoon,person
4826,photo/giraffe/084_0047.jpg,photo,giraffe
493,art_painting/elephant/pic_111.jpg,art_painting,elephant
6243,sketch/dog/n02103406_3255-3.png,sketch,dog
4296,cartoon/person/pic_350.jpg,cartoon,person
441,art_painting/elephant/pic_068.jpg,art_painting,elephant
411,art_painting/elephant/pic_035.jpg,art_painting,elephant
9316,sketch/horse/n02374451_15669-1.png,sketch,horse
447,art_painting/elephant/pic_074.jpg,art_painting,elephant
3956,cartoon/house/pic_320.jpg,cartoon,house
205,art_painting/dog/pic_220.jpg,art_painting,dog
1739,art_painting/person/pic_158.jpg,art_painting,person
681,art_painting/giraffe/pic_051.jpg,art_painting,giraffe
8858,sketch/guitar/n03467517_23229-1.png,sketch,guitar
5630,photo/person/253_0001.jpg,photo,person
9692,sketch/horse/n02374451_9064-4.png,sketch,horse
8576,sketch/guitar/n02676566_7927-1.png,sketch,guitar
3898,cartoon/house/pic_249.jpg,cartoon,house
676,art_painting/giraffe/pic_046.jpg,art_painting,giraffe
16,art_painting/dog/pic_017.jpg,art_painting,dog
8601,sketch/guitar/n02676566_8820-1.png,sketch,guitar
5728,photo/person/253_0080.jpg,photo,person
1214,art_painting/horse/pic_122.jpg,art_painting,horse
6888,sketch/elephant/5976.png,sketch,elephant
6472,sketch/dog/n02103406_7708-2.png,sketch,dog
7800,sketch/giraffe/n02439033_11504-5.png,sketch,giraffe
8471,sketch/guitar/n02676566_4189-3.png,sketch,guitar
2054,cartoon/dog/pic_008.jpg,cartoon,dog
8147,sketch/giraffe/n02439033_16356-3.png,sketch,giraffe
8033,sketch/giraffe/n02439033_14846-6.png,sketch,giraffe
6192,sketch/dog/n02103406_1754-3.png,sketch,dog
3337,cartoon/guitar/pic_064.jpg,cartoon,guitar
3720,cartoon/house/pic_027.jpg,cartoon,house
2283,cartoon/dog/pic_264.jpg,cartoon,dog
1838,art_painting/person/pic_281.jpg,art_painting,person
7669,sketch/giraffe/n02439033_10453-2.png,sketch,giraffe
3053,cartoon/giraffe/pic_165.jpg,cartoon,giraffe
9249,sketch/horse/n02374451_14119-1.png,sketch,horse
7389,sketch/elephant/n02503517_6937-5.png,sketch,elephant
7247,sketch/elephant/n02503517_5420-1.png,sketch,elephant
7259,sketch/elephant/n02503517_564-1.png,sketch,elephant
2613,cartoon/elephant/pic_172.jpg,cartoon,elephant
9851,sketch/person/12102.png,sketch,person
8049,sketch/giraffe/n02439033_14962-4.png,sketch,giraffe
2186,cartoon/dog/pic_141.jpg,cartoon,dog
859,art_painting/giraffe/pic_243.jpg,art_painting,giraffe
2655,cartoon/elephant/pic_217.jpg,cartoon,elephant
6498,sketch/dog/n02103406_8362-4.png,sketch,dog
1971,art_painting/person/pic_468.jpg,art_painting,person
9473,sketch/horse/n02374451_2743-2.png,sketch,horse
1256,art_painting/horse/pic_174.jpg,art_painting,horse
2636,cartoon/elephant/pic_197.jpg,cartoon,elephant
5518,photo/house/pic_168.jpg,photo,house
9877,sketch/person/12129.png,sketch,person
9202,sketch/horse/n02374451_12847-2.png,sketch,horse
7456,sketch/elephant/n02503517_792-5.png,sketch,elephant
8784,sketch/guitar/n03272010_6926-2.png,sketch,guitar
3083,cartoon/giraffe/pic_201.jpg,cartoon,giraffe
9343,sketch/horse/n02374451_1695-3.png,sketch,horse
7483,sketch/elephant/n02503517_8518-3.png,sketch,elephant
4400,photo/dog/056_0010.jpg,photo,dog
7236,sketch/elephant/n02503517_5287-4.png,sketch,elephant
7973,sketch/giraffe/n02439033_14497-6.png,sketch,giraffe
7068,sketch/elephant/n02503517_194-5.png,sketch,elephant
35,art_painting/dog/pic_038.jpg,art_painting,dog
3476,cartoon/horse/pic_155.jpg,cartoon,horse
3207,cartoon/giraffe/pic_349.jpg,cartoon,giraffe
3937,cartoon/house/pic_298.jpg,cartoon,house
2083,cartoon/dog/pic_040.jpg,cartoon,dog
2257,cartoon/dog/pic_228.jpg,cartoon,dog
